gene_symbol,wilcoxon_score,log2fc,pval,pval_adj
IFIT5,3.8387196,0.65773,0.00012367761955829924,0.0005547302251209702
PCDHB2,3.8373673,0.91721135,0.00012436038808852928,0.0005576244034136994
FOXS1,3.834507,8.27002,0.00012581638112274944,0.0005638978685442733
A2M,3.830095,1.9291346,0.00012809371846717515,0.0005734995529565606
FAM135A,3.8296888,1.1594249,0.00012830545086399433,0.0005743610313970406
TYROBP,3.821205,1.749116,0.00013280122411337086,0.000592879699183612
TMEM17,3.8118265,0.65468115,0.00013794366394028919,0.0006150065916834035
CORO1A,3.8104615,0.95425,0.00013870756813385586,0.0006182269709674616
GPR146,3.8101676,1.000057,0.00013887259998977594,0.0006188697565191859
MFHAS1,3.8082325,0.8941433,0.0001399635646159948,0.0006231711091235958
ROBO3,3.807384,2.4258435,0.00014044457472301312,0.0006250900891132728
NEMP2,3.8005745,1.2920648,0.00014436100549036524,0.000641981121185317
ADORA1,3.7985578,1.6243976,0.0001455405366436335,0.0006470330107693114
SCRG1,3.7932665,2.150234,0.0001486784084726474,0.0006602920267538799
EPDR1,3.7932155,2.3637877,0.0001487090344538219,0.0006603294088135433
REEP2,3.7930775,1.1737536,0.0001487917542739153,0.0006605980632859973
C1QTNF6,3.7908535,1.305584,0.00015013044839779361,0.0006658455582057872
MYEOV,3.7891383,1.3298697,0.0001511706720247705,0.0006700592712153401
PCDHGA10,3.7801998,2.2363107,0.0001567026475745874,0.0006934424498192004
RP11-290D2.6,3.7791824,0.6061014,0.0001573441901986455,0.0006960742162143024
C2orf82,3.7771707,1.0414648,0.00015862005147140726,0.0007014054120165604
BUB1B,3.7771018,0.63702524,0.00015866399534291675,0.0007014954012685418
GPR176,3.7760434,2.5901568,0.00015933923766688217,0.00070416669939795
FLT1,3.7643619,2.800949,0.00016697489706921017,0.000736148968955981
FMNL1,3.7643287,1.212712,0.00016699710071664789,0.000736148968955981
SLC18B1,3.761678,0.5641995,0.00016877724374335167,0.0007431147324479603
NRCAM,3.7601826,0.6292866,0.000169789330541677,0.0007473571798630351
ABTB2,3.7573633,1.9534744,0.00017171313749357793,0.000755035006964885
SKA1,3.7570207,0.96564204,0.00017194824644045393,0.0007559570030184853
TRAF1,3.7565684,2.0203574,0.00017225926491336942,0.0007572124074023082
RASSF8-AS1,3.7423232,0.98218787,0.00018232691676465693,0.00079886917420624
LPAR1,3.7413492,1.1286477,0.00018303501738302984,0.0008017354407556904
DAPP1,3.7409453,0.6950019,0.0001833294231135017,0.0008027884738488581
STARD4,3.7355313,1.4549359,0.0001873191791645484,0.0008194146173458169
CMPK2,3.7277277,1.1759831,0.0001932140530165859,0.0008440836671087493
SPC24,3.7135718,0.5232703,0.00020435445838486044,0.0008914423578575493
AP003068.23,3.7109492,0.8189102,0.0002064835329919138,0.0009004656624301222
PRRG1,3.710576,1.1176356,0.0002067881886474921,0.0009016620051409125
MFAP4,3.7088225,3.9290442,0.00020822531379109335,0.0009076621103871248
HULC,3.6954029,4.679234,0.0002195383898423618,0.0009545970963999625
DLX5,3.6943114,4.6662765,0.00022048345606797155,0.000958286010710276
FAM184A,3.6850173,1.1452703,0.00022868705511011034,0.0009927802904933435
KIF15,3.6843247,1.060216,0.00022930982301580841,0.0009953385354348951
HIVEP2,3.6834812,0.5429824,0.00023007032431158342,0.0009984937896301723
WNT9A,3.6793683,0.9087294,0.0002338123711073551,0.0010141419737614865
LINC00944,3.6752863,4.000489,0.00023758292792985035,0.0010297453638685482
LEPR,3.6705394,1.4097573,0.0002420390756987575,0.001048906549737816
COX7A1,3.6663601,0.59015125,0.00024602729457334104,0.0010654135667854865
FLT3LG,3.6609232,0.5375821,0.00025130793448138587,0.0010871728235028438
SGCD,3.6601717,4.550136,0.00025204614623122685,0.00109004917322081
DCLK1,3.6536767,1.0939626,0.00025851168799390073,0.0011165496831962013
UNC5B-AS1,3.6523936,1.1195676,0.00025980728003684563,0.0011218196133220347
DUOX1,3.6423123,2.2778952,0.00027020005615725436,0.001164664869487336
BCL11B,3.642261,2.3886168,0.0002702537372691365,0.0011647274054534331
LGALS9,3.634805,0.606308,0.00027819107443689703,0.0011980670938922739
ADGRL2,3.6332073,1.6073712,0.00027991991756731645,0.0012049889834992067
SLC6A15,3.629005,4.073447,0.0002845156594152242,0.001223709547431341
CEP162,3.6256106,0.61396885,0.0002882795531269336,0.0012391811411194328
BCL2A1,3.6250432,2.8045356,0.00028891329095825853,0.0012417257704628363
SLC25A42,3.6226788,0.81631994,0.0002915679401507347,0.0012525920480424499
C4orf19,3.6191077,0.8377026,0.0002956205242162238,0.0012689021288466841
BMP2,3.615335,5.9510427,0.0002999595628039531,0.00128678367924541
C1QA,3.6088245,2.2475991,0.00030758761557142056,0.0013185557343980748
GJB5,3.6065674,1.8486958,0.00031027425853640456,0.0013294976983805904
NRN1,3.599372,1.6025966,0.0003189866633838167,0.001364666253581442
RP11-111M22.2,3.5992672,0.65399504,0.0003191152337698982,0.0013650198886031339
TBXAS1,3.5849862,1.1646231,0.0003370961650835827,0.0014396553111792824
ADGRL3,3.5831892,4.331857,0.0003394246462911977,0.0014491833727995665
PRR16,3.5814383,1.9170732,0.000341707975346616,0.0014583038942128509
NCAPG,3.5764563,0.527296,0.00034828348395172484,0.0014844485132363295
FGF14-AS2,3.5650969,2.528908,0.00036372176586577445,0.0015480302411232567
COCH,3.5648644,2.8522563,0.0003640444813864744,0.0015490961624619534
C11orf70,3.5646367,0.8030724,0.0003643603632067075,0.00155008251240879
SLC13A3,3.5580268,1.4105226,0.00037365136778380316,0.0015868841763056448
NT5DC3,3.5458646,0.7139907,0.0003913271422040602,0.0016588722439625492
SERPINB7,3.536898,5.3900204,0.00040485632867684446,0.001714351428760053
C1QTNF1-AS1,3.53631,5.377168,0.0004057584519699342,0.001717843664021366
GRIN2B,3.5356426,4.878861,0.0004067844401095085,0.0017219421636924853
MAP2K6,3.5342267,0.806486,0.00040897024430346085,0.0017307020031134077
OLFML2A,3.5340936,3.109007,0.0004091759722598202,0.0017313261965563162
FMNL3,3.5327594,3.0189948,0.00041124652696491944,0.0017390972815030507
NOD2,3.531517,0.7896182,0.00041318307824113283,0.0017465414366425367
SULT1A3,3.5291834,0.86721975,0.00041684413452623643,0.0017607652581145884
FBXL18,3.521556,0.56949055,0.00042902214323317823,0.0018091214557867095
TMEFF2,3.5212288,7.543526,0.0004295518816448323,0.0018110984255453487
FAM215B,3.514087,0.7056545,0.00044126834625132604,0.0018589163699476731
ZNF485,3.5116024,0.75344914,0.00044541383054481963,0.001875051596147405
LSMEM1,3.510782,1.2846216,0.00044679082895391313,0.0018797837437790716
RAVER2,3.507551,0.9155823,0.0004522517462691388,0.0019014141928478936
HEPH,3.5069017,4.3101053,0.00045335660335268306,0.0019049818947831155
GPRC5B,3.5055213,0.6643293,0.0004557138873559454,0.0019143460034973614
PHLPP1,3.5045218,0.6191109,0.0004574278694066783,0.0019212745926075387
TMOD1,3.4991336,2.4336529,0.0004667725695208925,0.0019591401481598948
PINX1,3.4947474,0.8641758,0.00047451072734806164,0.0019907757099252034
KCNQ5,3.4924672,2.2244205,0.00047858023619906496,0.002007565767904458
NTM,3.4921553,1.6802229,0.0004791393521288352,0.002009627642382093
TBXA2R,3.487984,2.9957454,0.0004866774990061708,0.0020403810036591194
CYP39A1,3.4878764,1.3622112,0.000486872947378332,0.0020409126384322495
FGFBP1,3.486128,3.2720242,0.0004900662849245993,0.00205314088342442
RP11-553L6.5,3.4826722,0.803609,0.0004964357999865547,0.0020783618193466954
AC009948.5,3.4822223,0.8252817,0.0004972706228836977,0.0020812707531251387
CYP1B1,3.4813404,1.7319101,0.0004989108646460814,0.002087548091545446
CCDC144A,3.472826,1.4421192,0.0005150090588913523,0.002152180512721936
LRP12,3.463721,1.6813146,0.0005327585081924187,0.0022235413705902845
SNTB1,3.4606462,1.9815481,0.0005388806994341181,0.002248146462224587
ACAN,3.4589002,23.982235,0.0005423856650393956,0.002261499506186558
HPSE,3.454657,3.499141,0.0005509930568336093,0.0022961004287082977
SLC25A27,3.4514108,1.9124997,0.000557663957451822,0.0023219468487487784
CDC25A,3.4491384,1.454754,0.0005623782635977159,0.0023405925128150737
SCLY,3.4455445,0.552281,0.0005699100177092709,0.002370943690576431
HEY2,3.4439266,3.0068288,0.0005733314864014756,0.0023845104329521714
TMEM200C,3.442991,7.7323575,0.0005753184932032741,0.0023924398263514613
MIR181A1HG,3.4419916,0.6517941,0.0005774483073477838,0.0024009607778452883
SOBP,3.4391134,3.6564662,0.000583622818680139,0.0024256160564462637
CHST11,3.4279969,0.587535,0.0006080526832401324,0.002522918005969698
THEMIS2,3.423769,2.9086838,0.000617591056305701,0.0025607076944829743
PAK3,3.4224806,3.1044703,0.0006205251101771149,0.002571080420972151
C1QC,3.4211054,2.5763657,0.00062367140419708,0.002583036893855938
NID2,3.4121642,6.5337567,0.0006444928860699213,0.0026659302979294614
RP11-161M6.2,3.411847,4.1633334,0.000645242715136314,0.0026683395602467553
RP11-863P13.3,3.4114714,5.4440336,0.0006461326764657895,0.002671598229642236
NFASC,3.4113412,1.649197,0.0006464417052148529,0.002672504341094719
SAA4,3.4102676,4.908755,0.0006489918802189665,0.0026826742075004213
ADGRF1,3.3856292,0.81369126,0.000710153070801028,0.0029273507908120014
RP11-390P2.4,3.3802638,0.6616997,0.0007241629872267082,0.0029822074929656116
CYP24A1,3.3799927,4.5807548,0.0007248772568713938,0.0029843222761779496
XRCC2,3.3755655,0.58196497,0.0007366412583705618,0.0030298180294829045
FUT4,3.375443,2.9481125,0.0007369697927668243,0.0030307500481792514
CYB5RL,3.3731475,1.264581,0.0007431412685660858,0.003054440052291323
MPP1,3.3696508,0.9661108,0.0007526351172764842,0.003091324760599766
AC017002.2,3.368848,1.1150706,0.0007548300955518556,0.003099483942969662
FOXN3,3.3601062,0.54043186,0.0007791252077598884,0.0031961547740514294
HDAC4,3.3594978,0.5617074,0.0007808426495004557,0.003202758242184722
INPP5E,3.3582325,0.55003256,0.0007844259006321737,0.0032170117659995065
TTYH1,3.3512595,1.4323798,0.0008044489522594305,0.0032945841181170315
GAL3ST4,3.3455338,3.4250236,0.0008212436794265718,0.00336031220300626
CELF2,3.3428805,2.0018492,0.0008291360237025496,0.0033900854500478425
RP11-517P14.2,3.3390899,1.0563104,0.0008405340180083847,0.0034347990595716468
IL7R,3.3381875,1.5258808,0.0008432684242348486,0.0034454995269719325
KCNG1,3.335966,1.5284495,0.0008500350608223574,0.0034702859348388236
NEFL,3.3337219,8.212106,0.0008569228909209517,0.003497925359109371
LURAP1,3.3280013,3.1453168,0.0008747145883878357,0.0035661440911196377
SMIM10,3.3176184,3.4950192,0.0009078844959112556,0.0036917573464071885
TSPAN7,3.3162405,3.2504013,0.0009123724888862813,0.0037094996871401345
EGR4,3.3158724,1.233612,0.0009135749827441552,0.0037138809081121086
VIT,3.315581,2.7010572,0.0009145279984681568,0.0037172468870066587
RP11-817J15.2,3.3139887,3.0595307,0.0009197524402493253,0.0037354185638482705
DLGAP1-AS5,3.3134673,3.1206338,0.0009214691740164494,0.003741368694664904
RP11-680A11.5,3.3046129,3.4470463,0.000951076999601098,0.003857369039577063
TNFRSF11A,3.3005767,1.3972914,0.0009648634675182495,0.003910616886548543
SCHIP1,3.3000119,3.8453689,0.0009668077473144293,0.003917963029971367
CAMK4,3.2995312,3.7815337,0.0009684645602928938,0.003924142378194142
CH507-254M2.3,3.2941966,0.7115997,0.000987034396707258,0.0039977514939786
TMCC1-AS1,3.2885578,0.9328979,0.0010070210973447296,0.0040726004199334665
SCARF2,3.2862394,4.5285053,0.0010153468186297908,0.0041051546040684755
GLP1R,3.28558,4.7402987,0.0010177267185166473,0.00411309888835877
HAND2-AS1,3.2842097,3.728189,0.00102268752114664,0.004132024468848083
SLC35F3,3.2755804,2.565889,0.0010544511213266944,0.004252847963972681
PAQR3,3.2671247,0.9222086,0.0010864581018279155,0.004373633731607015
CTD-3193O13.12,3.2659924,1.3476735,0.0010908119833047021,0.004390566224394031
CDC14B,3.2656932,1.0133854,0.0010919645704308633,0.0043946105268842526
EXO5,3.2627206,0.53875893,0.001103482882696463,0.004439764080001886
PCDH19,3.2501035,2.842435,0.0011536301720702436,0.004632750662637027
PLEKHG5,3.2474246,0.7087668,0.0011645448385772636,0.00467405665299916
CD40,3.2450986,1.2490842,0.0011740995959053184,0.004708845905497693
CIT,3.2439048,1.0758194,0.0011790310493814268,0.004727731650877675
HCG11,3.2435215,1.1666567,0.001180619084505862,0.0047334610625152105
SCN2A,3.2416198,5.311966,0.0011885249912329716,0.00476451578324524
ADAMTS6,3.2397332,4.127889,0.0011964154386974425,0.004794853786061606
FBN2,3.2359912,1.390482,0.0012122114440739516,0.0048529261972062475
SCD5,3.2319014,0.5443478,0.0012296950053956237,0.004918283776624708
GAPLINC,3.2313747,1.794662,0.001231962858745642,0.004925366636961701
FOXC2,3.2241333,23.735294,0.001263545692895492,0.005048918705397348
AFP,3.2239008,3.0354326,0.001264572461397571,0.005052342514745227
GPSM3,3.220882,0.62653464,0.0012779679407308468,0.005103118557849889
APCDD1,3.2197828,2.704956,0.0012828776524642276,0.005121348179473534
ITGA10,3.2181418,0.9576145,0.0012902403772663306,0.005148666908771951
BBOX1,3.2094612,1.520366,0.0013298401230099793,0.005296026838662699
DGKG,3.2089832,4.926888,0.0013320529149001778,0.0053041287422963684
C1QB,3.2086918,1.9817892,0.0013334035559004393,0.005308795919602003
MARS2,3.2074213,0.8361582,0.0013393066517001153,0.005330157231294275
OSR1,3.2014732,2.6057389,0.001367267555602744,0.005434162041269401
ZBTB5,3.199022,0.6253365,0.0013789466534010178,0.00547838333051476
ZNF286A,3.1986947,0.52403146,0.0013805124311005266,0.005483770653153191
SULF1,3.1986616,1.5351604,0.0013806715470858907,0.005483770653153191
KCNK2,3.1957476,1.1932772,0.0013946907506211055,0.005537972768191417
AC009133.12,3.1951802,0.5140452,0.001397436029571599,0.0055481326568637135
ANKRD44,3.1942267,1.4436278,0.0014020598146148372,0.005565003933779595
C1orf186,3.191259,3.67093,0.0014165422515416597,0.005619486426295953
PTGDS,3.1879232,2.3819075,0.0014329855249256478,0.005682137415801745
RP4-593H12.1,3.1879003,2.560499,0.0014330995352334877,0.005682137415801745
FAM49A,3.1825504,1.2220516,0.0014598415068437513,0.005781999137203311
SLC35E4,3.179143,0.8606178,0.0014771119881247033,0.005844952188303407
PLEKHG1,3.1734684,3.1791942,0.0015062929193002223,0.005953290890542804
RP11-1275H24.1,3.170961,0.882597,0.0015193561536637275,0.006003324454070912
PAQR5,3.168903,0.5951642,0.0015301535943403053,0.0060435195477106865
CKAP2L,3.165271,0.560169,0.0015493860767868766,0.006110610985688315
JCHAIN,3.1646447,0.6704798,0.0015527244350904098,0.006122152980843808
HIC1,3.1598878,4.207805,0.0015782993941271402,0.006218043710823144
APBA2,3.1596935,2.394594,0.0015793520272658268,0.006221366431729575
CAMK1D,3.1573443,1.1734366,0.0015921318427607072,0.006267556743122482
AC007040.11,3.1554887,2.7142541,0.0016022949926066973,0.006302558144618988
SEMA4F,3.1507037,0.6561642,0.001628776942489595,0.006399104760972929
FAM212A,3.1413329,2.6826189,0.001681807770822815,0.006598731914736707
ZNF883,3.140929,1.0528804,0.0016841286431745553,0.0066060945841040965
ANXA8L1,3.1399448,1.7692538,0.0016897962751560554,0.006626577769614217
PTGS1,3.1361465,1.9080329,0.001711836803561393,0.0067077021191738135
ABCC4,3.1347585,0.71437544,0.0017199563850781743,0.006735967228336322
LRRC32,3.1332836,4.3821363,0.0017286231778782333,0.0067654538565030285
CTD-2066L21.3,3.1324785,1.7949667,0.0017333715452267197,0.006782252421927366
FRY,3.1313307,0.5024997,0.0017401605877977908,0.00680612927611046
LIPG,3.1249278,1.3485265,0.0017784878946763396,0.006949636032647077
LRRC8C,3.12185,2.2795022,0.0017971842536364177,0.007017160789674537
BTBD19,3.1210065,1.1368595,0.0018023401204467372,0.007036368014869069
ADAMTS14,3.1141665,4.9756546,0.0018446543083193156,0.007195894325538994
CATSPER2,3.1070833,0.81327695,0.001889431005464278,0.007364768233543442
RP11-41O4.2,3.0991976,8.451684,0.001940454611144241,0.007554738372810229
HAND2,3.0986788,6.338462,0.0019438560432442557,0.007565999703335705
MMP1,3.0982647,3.0932508,0.001946574413123777,0.007575588615891265
CDKL1,3.0963068,3.324946,0.0019594752701696076,0.007623799817842574
TSPAN33,3.0911076,1.7400098,0.001994113462091285,0.007750454322661461
C7orf31,3.0887713,1.9600908,0.0020098607681380406,0.0078055368624671325
PDPN,3.0841064,6.0383725,0.0020416456361773763,0.00792380233656989
KIAA1462,3.0820103,4.5535197,0.0020560766716957346,0.007977727741032137
RGL1,3.0761518,1.1555835,0.002096910948942221,0.008130862447169934
STAMBPL1,3.07585,1.0241712,0.0020990332343339053,0.00813696938154498
GGT5,3.0754974,0.74962103,0.0021015177281893146,0.008145538601519084
BST1,3.0753388,1.9270693,0.002102634827886705,0.008148806222309098
AC073283.4,3.0673664,0.9264577,0.0021595400043078446,0.00835518580977035
AC009501.4,3.0645802,2.7236595,0.0021797573187656437,0.008431211702726538
ST6GALNAC3,3.0641813,2.9571629,0.0021826649564016727,0.008441360191036803
RIN3,3.0541794,0.8790927,0.0022567713578110923,0.008708706396080105
BCL2L14,3.0518584,2.984443,0.00227429382597559,0.008774046753306373
CD164L2,3.0501227,0.5133818,0.002287478435502148,0.008821478122280851
LDB2,3.0330606,3.579778,0.0024208693816760427,0.009305715491321757
ZNF695,3.0330122,0.6481845,0.0024212590278983974,0.00930601017017878
SLC2A9,3.0277822,1.9096003,0.0024635552390908236,0.009455129459647276
FIGN,3.0201368,0.6880193,0.0025266045336382226,0.009689503420640868
TRPC1,3.020101,5.0562325,0.0025269030882739477,0.009689503420640868
HAS3,3.0195389,3.275747,0.0025315989008274477,0.009706257913385235
NTNG1,3.014608,0.93223286,0.002573115737833919,0.009856953592456528
RASGRF1,3.0135677,0.7032689,0.002581954532803317,0.009889122004874537
LAT,3.005002,0.9600044,0.0026557901108277535,0.010158832801394777
HAS2,3.0046008,6.536661,0.002659296299982473,0.01017093605446088
IL18BP,3.0037367,1.221873,0.002666859018973019,0.010198549094678428
ZNF699,3.002492,1.1622094,0.002677790166837521,0.01023903485475566
RASSF2,3.0009124,2.9895744,0.002691720673211339,0.010289654252583278
TMEM140,2.9936223,1.0855266,0.0027568703691145074,0.010527873964151252
SHC4,2.9902737,4.9536877,0.0027872754427546507,0.010637153220308565
IFIT2,2.9863706,1.777208,0.002823103471218654,0.010771119659918418
RASA4,2.9863117,1.0284407,0.0028236463209526884,0.010771808578507349
ANGPT1,2.9854913,2.692658,0.002831232569865078,0.010799363438075478
CCDC85A,2.9848037,2.9958985,0.002837604221359772,0.01081950324617724
LINC01143,2.9764988,1.5998083,0.002915602294276653,0.011095559070232654
CTU1,2.975088,0.7837775,0.0029290468676505337,0.011145296969011176
ARHGAP31,2.9727516,1.4336498,0.002951432806170741,0.011223296025818473
SDPR,2.97269,4.1937237,0.0029520227186885855,0.011224103771709426
F2RL1,2.971338,0.91019833,0.00296505272586876,0.011269322855459011
MPZ,2.9591274,4.3884873,0.003085115380912042,0.011692764260122085
PDCD1LG2,2.9582124,4.629863,0.00309428934410371,0.011724545057759094
KIF11,2.957581,0.6881591,0.003100633360165513,0.011745589463345802
GBP4,2.955508,0.9879479,0.0031215467937994678,0.011817284290812271
MCTP2,2.9532688,2.4619255,0.0031442808079253856,0.011897289547218819
FCER1G,2.9524124,1.7770143,0.003153014574139191,0.01192730055125707
IL12RB2,2.9516227,2.3528013,0.0031610900956975754,0.01195632767019158
WIPF3,2.9512444,1.2495518,0.003164964656534984,0.011969423530930204
SLFN11,2.951206,2.3233414,0.003165357590007877,0.011969423530930204
ZDHHC2,2.946761,1.714891,0.003211214229230526,0.01213476978512699
GRK5,2.9467301,1.5857737,0.003211532756168711,0.01213476978512699
KIF3C,2.9452655,0.64583826,0.0032267759702297185,0.012189268189917446
RSPO3,2.944744,2.7290165,0.003232218767548707,0.01220672686593747
ENPP2,2.9424691,3.153266,0.0032560622975182658,0.012293650830744204
RCSD1,2.9387424,2.0883431,0.0032954693205677833,0.012439277555978406
FGF7,2.934972,1.067304,0.0033357774223681737,0.012573867913193827
SRXN1,2.9327483,1.1124756,0.003359762380859598,0.01265946202890615
AC004540.4,2.9310203,0.5236318,0.0033785072703635104,0.01272686642211051
CEP128,2.9299774,0.73411274,0.0033898667837643985,0.012768040167426761
ADARB1,2.9296682,0.9123492,0.003393242338578231,0.012779135459524577
RP11-498C9.15,2.9293997,0.8899418,0.0033961740187923007,0.012786937077466313
SFTA1P,2.9265063,5.2869787,0.0034279270905196017,0.012898323991700749
IDO1,2.9230862,2.0521884,0.003465806909849192,0.013032608682249404
ERICH5,2.9169922,1.9933952,0.003534245169655173,0.013271496795826883
BPI,2.9113636,4.384989,0.0035985486832959403,0.013506140873572103
SOSTDC1,2.9091527,1.0914539,0.003624098482148299,0.013593455300834535
RAB7B,2.9089942,2.35272,0.00362593611834649,0.013598632518516167
KCNMB4,2.9019368,1.456384,0.0037086343866200655,0.013901768307788
BARX2,2.901088,0.6461675,0.0037186931859988876,0.013935959730187159
OSGIN1,2.8985395,1.1466377,0.0037490491284378055,0.01404264017836247
